x1,x2,label
55.59998102297345,15.704277921910691,1
38.62130197917367,1.236933737393786,1
69.59582739195722,15.519300826579041,1
1.6038248108393827,1.4860698795489014,0
84.35581226830773,98.13953889534727,1
5.771836234625704,2.612319318692169,0
0.1850715349468346,1.518686635624178,0
57.36827862079984,38.77218287785913,1
57.17723840316181,12.054377205192711,1
53.42144760717703,57.937634366472324,1
55.04753523207461,74.85603166205283,1
55.1006132146155,14.797512616932117,1
2.5924065201280433,5.99251624675079,0
2.9019992185128074,4.044612596755792,0
1.7527776224599,5.958119332720413,0
0.646820424431116,3.1461147198190487,0
74.07923463022239,32.33471066821615,1
1.3920732715557493,5.098476571005206,0
5.063011672746887,3.9002778531776694,0
3.2142068987297323,0.7725516575220248,0
0.12991205430755715,1.3124541961992087,0
24.220463652435786,73.53166388946535,1
1.5785293903138653,5.023615005857596,0
0.9936338479853979,7.395073857866807,0
47.75484751960497,97.49379040198586,1
38.99921449773602,2.5910512111091077,1
0.47669104069977264,8.470278694576617,0
41.85897368401865,0.757394692046176,1
1.7436148473833568,1.9212244285438884,0
1.2016740590107156,2.3113426663801007,0
44.24876965449683,64.70586354510101,1
2.71969805494251,0.3774474481064827,0
23.727574272751383,80.39142118834727,1
72.58050790774467,95.41884927914275,1
6.110370262159625,1.724545934047128,0
91.44910539568683,74.30670856237765,1
4.869492570673584,3.4222567809716997,0
44.10152114549515,88.5478412107898,1
1.9031786413073681,1.9705250426965026,0
2.570294624159264,3.7821367136544826,0
7.588745886775083,0.21310707181396715,0
5.227784374287281,3.499614331507217,0
80.0728238213155,97.05874888510482,1
3.6014116020260167,5.037700836841397,0
2.926511963629963,4.831607914916248,0
2.916896697713467,71.83631871400638,1
45.67738244470077,76.10666091431617,1
58.68577349094789,3.3266006914479007,1
10.325162510611118,82.3169176636853,1
2.3806868453816854,0.06194247506974282,0
78.33529914016187,31.178795019675675,1
27.85130873090228,83.98069383506,1
79.93414124465387,13.558720261736902,1
0.6656780058369893,6.644818766075467,0
25.34002715009287,78.51682450501988,1
8.837811416787344,53.76624538871134,1
0.9007372256610635,5.51717798149185,0
22.29355335537717,5.289721410149506,1
13.38586274426511,31.30375991262706,1
6.159932106235832,2.3353054607823776,0
47.03735618043149,6.056688197339355,1
8.404796029687722,0.434819961930355,0
3.059200789507699,69.01385770160661,1
34.18701498674886,93.08148989553528,1
26.732240425816666,56.70842065241367,1
2.2602280269937935,4.733116454913466,0
76.03676132464273,94.67981204942048,1
73.49201305589081,88.04378598091023,1
1.7557299695154516,6.799834542040683,0
1.7123786161297616,0.5991594349518903,0
41.657027002044146,18.798911744977364,1
5.889398020760128,2.0468866266207586,0
1.8926518231917933,5.570284401953551,0
80.99195169083927,77.6555564699699,1
75.62691413834943,6.995907946079205,1
0.8930169168097413,1.5313592095851591,0
4.568280622571253,2.264590947722356,0
2.530240622597957,5.125875922744971,0
4.232490200819427,3.2120133374830995,0
42.37951794285928,88.42232031050135,1
49.424291576325196,6.1228475856615505,1
29.482856547035407,74.17274365921483,1
1.9484567117996066,0.6165408948369699,0
70.91842351573966,25.48901115450373,1
9.227631568691619,84.8490876752937,1
4.62891015718776,1.4887184445302015,0
39.300319829426634,27.515409255740586,1
23.687450899723693,87.35843869973074,1
20.677760183011628,7.805019213718034,1
97.52101091167249,28.58100543342763,1
11.14675625882785,95.32065253283733,1
49.47338128912189,57.263381862521854,1
86.72291513674637,10.63587815834487,1
3.6980779691552446,45.23469541997468,1
0.8006231617329496,28.143506684265873,1
1.0059394426438772,6.027207305666337,0
7.778050787778923,0.3200888134101909,0
96.81134898581409,31.445435602552763,1
61.92018552146021,91.59308478217125,1
4.46062855737237,4.470297172287962,0
6.0933263445944075,1.8893410003687383,0
66.3678087229778,61.819952801385234,1
46.19344334329503,24.213803397372125,1
45.15524289883203,75.35964131531566,1
44.62912068491431,38.02500284869039,1
5.099948554032685,1.357541071650925,0
3.570760074050816,4.5994349366429095,0
6.448757717845954,0.06991313588893266,0
47.33286516751824,54.6989279504747,1
4.345447733244545,3.5977830447810777,0
6.113466536579071,1.8480356369430906,0
3.5967828188965156,3.701877121654018,0
56.14100148574603,51.14555769037845,1
8.120282340628549,0.4194843883569166,0
76.01655617600396,89.56051877893589,1
4.277860250927579,2.5795301870142895,0
